Transaction_ID,Date,Customer_ID,Account_Type,Transaction_Type,Transaction_Amount,Balance_After_Transaction,Interest_Accrued,Fee_Charged,Region,Customer_Satisfaction
INV12960,2022-05-04 08:00:00,CUST1063,Credit,Fee,7047.51,72148.39,337.81,202.26,,5
INV11572,2022-03-07 12:00:00,CUST1009,Savings,Withdrawal,33617.22,4835.12,159.66,121.05,North,1
INV12291,2022-04-06 11:00:00,CUST1032,Investment,Interest,20121.45,90447.25,438.92,164.37,North,
INV10213,2022-01-09 21:00:00,CUST1061,,Fee,36101.94,77662.69,287.53,23.85,South,1
INV11878,2022-03-20 06:00:00,CUST1031,Checking,,32776.12,81190.19,359.17,22.4,North,1
INV10342,2022-01-15 06:00:00,CUST1021,Savings,Interest,27800.04,82137.9,20.14,217.71,North,
INV12924,2022-05-02 20:00:00,CUST1084,Checking,,39586.84,56827.09,119.72,145.04,North,5
INV10523,2022-01-22 19:00:00,CUST1093,Checking,Withdrawal,37686.49,1790.44,371.44,121.8,,3
INV10962,2022-02-10 02:00:00,CUST1089,Savings,,14586.49,56791.84,213.44,279.71,South,3
INV12979,2022-05-05 03:00:00,CUST1077,Investment,Fee,10353.74,11928.32,16.08,207.58,East,1
INV11003,2022-02-11 19:00:00,CUST1082,Savings,Interest,31992.36,36640.57,98.85,112.52,,3
INV12581,2022-04-18 13:00:00,CUST1037,Credit,,901.51,49662.56,265.1,109.63,North,
INV10958,2022-02-09 22:00:00,CUST1046,Investment,Interest,49316.55,22352.56,22.2,114.2,East,4
INV11298,2022-02-24 02:00:00,CUST1048,Checking,Deposit,26111.1,46683.67,399.97,138.97,South,4
INV11533,2022-03-05 21:00:00,CUST1002,,,19543.74,34715.44,469.04,293.35,,3
INV10235,2022-01-10 19:00:00,CUST1089,Checking,Fee,12154.84,92817.8,433.76,261.63,,1
INV11291,2022-02-23 19:00:00,CUST1023,,,41055.71,86982.05,239.03,286.64,,5
INV12838,2022-04-29 06:00:00,CUST1004,Investment,Interest,46627.83,99172.25,63.06,203.2,South,3
INV12391,2022-04-10 15:00:00,CUST1015,Investment,Withdrawal,39985.92,84982.56,78.9,38.34,,2
INV11139,2022-02-17 11:00:00,CUST1039,Investment,Withdrawal,6770.71,28782.2,128.99,164.37,West,5
INV12245,2022-04-04 13:00:00,CUST1079,Investment,Interest,9609.76,15866.92,138.31,221.85,South,2
INV12030,2022-03-26 14:00:00,CUST1048,Checking,Withdrawal,30876.96,16311.03,202.1,121.17,South,2
INV10889,2022-02-07 01:00:00,CUST1016,Investment,Deposit,42033.23,92346.13,105.24,87.48,South,3
INV10646,2022-01-27 22:00:00,CUST1057,,Withdrawal,32741.99,5851.43,213.8,265.47,East,2
INV10585,2022-01-25 09:00:00,CUST1088,Investment,Deposit,31524.58,80627.61,443.03,10.65,,4
INV10945,2022-02-09 09:00:00,CUST1055,Checking,Withdrawal,36312.21,71509.59,338.58,119.25,East,3
INV10082,2022-01-04 10:00:00,CUST1033,Checking,Deposit,9404.42,32811.31,116.52,189.51,South,2
INV12951,2022-05-03 23:00:00,CUST1015,,Interest,20605.58,86243.69,375.92,213.03,North,5
INV10059,2022-01-03 11:00:00,CUST1083,,,40340.84,53386.15,186.73,178.38,,1
INV10550,2022-01-23 22:00:00,CUST1032,Credit,Fee,3991.9,95441.5,373.75,191.41,,2
INV10823,2022-02-04 07:00:00,CUST1016,,,41540.06,59253.11,452.32,101.9,East,4
INV10318,2022-01-14 06:00:00,CUST1081,Investment,Fee,22716.18,93621.2,27.73,128.68,West,3
INV11085,2022-02-15 05:00:00,CUST1001,Checking,Interest,40035.19,41139.85,271.77,108.33,East,3
INV12055,2022-03-27 15:00:00,CUST1057,,,42323.29,79869.6,279.23,124.73,West,4
INV12854,2022-04-29 22:00:00,CUST1049,Credit,Interest,15575.66,65987.08,258.48,12.05,West,2
INV12931,2022-05-03 03:00:00,CUST1022,Savings,,41650.77,8617.3,484.12,137.79,West,
INV12577,2022-04-18 09:00:00,CUST1031,Investment,,28686.92,88934.89,477.42,193.36,East,5
INV11630,2022-03-09 22:00:00,CUST1012,Investment,Fee,2263.99,11631.21,158.37,198.04,East,5
INV10645,2022-01-27 21:00:00,CUST1041,Investment,,13489.02,59982.9,260.55,238.1,,3
INV10070,2022-01-03 22:00:00,CUST1049,Credit,,38919.18,65920.78,107.64,261.34,,3
INV10638,2022-01-27 14:00:00,CUST1099,,Withdrawal,49245.89,47087.69,242.27,3.94,West,4
INV12839,2022-04-29 07:00:00,CUST1093,Investment,Deposit,12430.94,30316.54,463.07,264.35,West,4
INV12554,2022-04-17 10:00:00,CUST1054,Checking,,10988.76,57025.57,194.52,298.25,South,5
INV11897,2022-03-21 01:00:00,CUST1031,Credit,Withdrawal,28586.11,79916.59,229.12,41.69,North,4
INV10853,2022-02-05 13:00:00,CUST1046,Checking,Interest,36660.32,31073.04,345.77,6.2,,3
INV11930,2022-03-22 10:00:00,CUST1011,Investment,,15306.99,38348.24,414.57,172.18,East,
INV11916,2022-03-21 20:00:00,CUST1018,,Fee,44730.95,7851.8,133.23,185.12,East,5
INV12517,2022-04-15 21:00:00,CUST1004,Checking,Deposit,11184.16,32325.58,103.56,37.95,North,2
INV12835,2022-04-29 03:00:00,CUST1050,,,35200.06,41828.45,441.69,204.77,West,3
INV11044,2022-02-13 12:00:00,CUST1005,Checking,Interest,736.56,18684.8,193.75,167.04,,1
INV12922,2022-05-02 18:00:00,CUST1001,Checking,Withdrawal,30154.16,28503.54,422.21,189.07,South,5
INV12528,2022-04-16 08:00:00,CUST1002,,Fee,6966.61,13426.32,72.83,217.94,,4
INV12794,2022-04-27 10:00:00,CUST1033,Credit,Deposit,3091.48,40382.73,25.96,148.35,North,1
INV12120,2022-03-30 08:00:00,CUST1035,Checking,Deposit,15446.2,87085.56,224.62,148.53,North,1
INV11721,2022-03-13 17:00:00,CUST1012,Credit,Withdrawal,16697.41,42680.52,469.13,133.49,South,5
INV10219,2022-01-10 03:00:00,CUST1002,Investment,Withdrawal,22290.13,38675.03,9.1,136.71,South,4
INV10128,2022-01-06 08:00:00,CUST1011,Investment,Withdrawal,25727.48,68092.33,95.04,297.65,South,3
INV10371,2022-01-16 11:00:00,CUST1005,Investment,Withdrawal,26212.49,61842.56,167.85,124.67,North,4
INV10103,2022-01-05 07:00:00,CUST1040,Checking,Withdrawal,29884.68,27541.28,326.84,23.37,West,5
INV12676,2022-04-22 12:00:00,CUST1092,,Fee,35987.53,12083.63,22.17,32.44,North,
INV10170,2022-01-08 02:00:00,CUST1031,Checking,Fee,46833.7,37057.42,335.47,10.15,South,2
INV11227,2022-02-21 03:00:00,CUST1061,Investment,Interest,10484.64,96602.85,167.73,14.03,East,5
INV10675,2022-01-29 03:00:00,CUST1007,Checking,Interest,4013.67,49764.33,384.27,242.83,North,4
INV12864,2022-04-30 08:00:00,CUST1020,Credit,Interest,47645.99,16118.43,237.68,221.57,East,5
INV10211,2022-01-09 19:00:00,CUST1087,Credit,,19118.04,64752.06,309.85,220.09,,2
INV12597,2022-04-19 05:00:00,CUST1022,,Withdrawal,27754.73,85734.31,248.05,35.46,North,
INV12808,2022-04-28 00:00:00,CUST1031,,Fee,14237.67,27330.06,271.77,178.45,,5
INV12182,2022-04-01 22:00:00,CUST1009,Savings,Interest,47112.26,56115.1,71.43,130.88,South,1
INV11542,2022-03-06 06:00:00,CUST1048,Credit,Withdrawal,6510.01,82936.59,322.91,236.46,South,3
INV11240,2022-02-21 16:00:00,CUST1030,Checking,Deposit,45689.11,92581.49,65.29,77.81,West,2
INV10803,2022-02-03 11:00:00,CUST1032,,Fee,39198.59,22468.23,193.45,156.46,South,4
INV11331,2022-02-25 11:00:00,CUST1092,Investment,Interest,13576.7,49086.77,326.63,,,1
INV11421,2022-03-01 05:00:00,CUST1037,Savings,Interest,30790.15,25672.9,20.1,249.97,West,4
INV12278,2022-04-05 22:00:00,CUST1079,Checking,,31250.86,40648.19,198.46,292.56,South,
INV11165,2022-02-18 13:00:00,CUST1071,Credit,,37336.08,43640.45,343.44,248.65,North,2
INV11443,2022-03-02 03:00:00,CUST1072,Checking,Withdrawal,33897.97,95917.18,390.4,19.15,East,2
INV11976,2022-03-24 08:00:00,CUST1063,Investment,Withdrawal,39537.24,28637.93,333.48,298.37,West,5
INV10084,2022-01-04 12:00:00,CUST1061,Checking,Fee,4943.27,23768.9,157.0,193.25,North,5
INV10325,2022-01-14 13:00:00,CUST1099,Checking,,29544.89,99323.28,134.37,235.89,North,4
INV10383,2022-01-16 23:00:00,CUST1084,,Interest,13778.74,26951.25,187.34,118.96,East,
INV12492,2022-04-14 20:00:00,CUST1074,Credit,Withdrawal,46341.07,89405.83,108.13,173.55,North,5
INV11647,2022-03-10 15:00:00,CUST1083,Savings,Interest,527.18,19318.07,41.69,102.47,West,2
INV11061,2022-02-14 05:00:00,CUST1018,Savings,Fee,31531.66,80654.89,22.36,144.57,North,2
INV11744,2022-03-14 16:00:00,CUST1058,Savings,Deposit,37147.51,14345.75,430.44,142.05,South,2
INV10615,2022-01-26 15:00:00,CUST1012,Checking,,27688.35,61383.2,134.0,253.01,South,2
INV11260,2022-02-22 12:00:00,CUST1053,,,17607.31,89391.47,312.64,27.59,South,3
INV10731,2022-01-31 11:00:00,CUST1056,Checking,Fee,38032.72,61391.44,235.12,223.74,North,
INV11929,2022-03-22 09:00:00,CUST1023,Savings,Interest,24824.98,2515.39,473.94,279.47,South,2
INV11666,2022-03-11 10:00:00,CUST1014,Savings,Fee,29360.77,38120.66,290.98,184.75,South,4
INV11791,2022-03-16 15:00:00,CUST1052,Investment,Interest,5826.26,94898.69,458.34,239.23,East,1
INV10880,2022-02-06 16:00:00,CUST1050,Checking,Interest,40523.72,33538.8,143.5,124.34,North,3
INV10221,2022-01-10 05:00:00,CUST1080,Investment,Deposit,28471.04,62027.81,122.75,61.34,East,2
INV10012,2022-01-01 12:00:00,CUST1023,Checking,Withdrawal,27488.73,57570.43,251.54,236.06,,1
INV10711,2022-01-30 15:00:00,CUST1024,Checking,Withdrawal,36714.05,74697.97,416.61,99.65,South,4
INV11835,2022-03-18 11:00:00,CUST1073,Checking,,47981.71,71234.25,371.19,125.05,East,1
INV11435,2022-03-01 19:00:00,CUST1095,Investment,Deposit,33613.31,16286.04,59.29,290.63,East,1
INV10540,2022-01-23 12:00:00,CUST1079,Credit,Interest,12709.01,23640.84,488.83,21.61,East,1
INV11209,2022-02-20 09:00:00,CUST1035,,,15712.35,41503.35,273.5,248.59,East,3
INV10063,2022-01-03 15:00:00,CUST1043,Savings,,29411.3,41085.89,158.25,208.27,,2
INV10991,2022-02-11 07:00:00,CUST1012,Savings,,336.21,32699.39,303.01,91.72,,
INV11571,2022-03-07 11:00:00,CUST1031,,Withdrawal,45166.02,61551.15,21.76,268.4,West,4
INV11168,2022-02-18 16:00:00,CUST1014,Savings,,28214.1,21136.86,181.67,215.67,,
INV10764,2022-02-01 20:00:00,CUST1099,,Fee,4763.73,73497.33,274.34,285.92,,4
INV12285,2022-04-06 05:00:00,CUST1091,Investment,Fee,2070.98,89244.61,429.14,297.06,East,1
INV10355,2022-01-15 19:00:00,CUST1063,Savings,Interest,680.34,99038.41,54.83,239.38,North,3
INV12147,2022-03-31 11:00:00,CUST1077,,,39198.14,48000.12,173.27,185.75,South,5
INV12401,2022-04-11 01:00:00,CUST1093,Credit,Fee,20112.54,75317.71,82.15,291.88,West,3
INV11264,2022-02-22 16:00:00,CUST1020,Savings,,40238.25,25355.61,372.11,276.55,West,4
INV10783,2022-02-02 15:00:00,CUST1065,Savings,,47634.12,60178.28,187.5,54.49,North,
INV11228,2022-02-21 04:00:00,CUST1081,Checking,,7263.83,91186.15,97.32,298.25,,
INV10399,2022-01-17 15:00:00,CUST1022,Credit,Interest,39385.97,25331.6,339.82,60.83,West,5
INV10284,2022-01-12 20:00:00,CUST1098,Investment,Fee,11824.77,68725.14,62.95,149.87,South,2
INV10553,2022-01-24 01:00:00,CUST1050,,Deposit,22287.48,36096.08,126.73,55.1,,4
INV11802,2022-03-17 02:00:00,CUST1030,Credit,Withdrawal,13182.72,80019.17,477.83,270.63,East,1
INV11220,2022-02-20 20:00:00,CUST1022,Credit,Fee,5665.67,5702.41,53.3,21.2,West,4
INV10841,2022-02-05 01:00:00,CUST1033,Investment,Withdrawal,27133.35,71031.93,261.92,179.3,West,2
INV11772,2022-03-15 20:00:00,CUST1097,Credit,Deposit,911.72,57401.1,162.88,62.1,,1
INV11200,2022-02-20 00:00:00,CUST1028,Credit,,38451.32,53607.92,314.23,78.2,,5
INV10972,2022-02-10 12:00:00,CUST1006,Savings,Fee,31044.73,84687.53,72.83,173.14,South,2
INV10769,2022-02-02 01:00:00,CUST1072,,Deposit,12488.74,60691.93,333.9,189.45,North,2
INV11428,2022-03-01 12:00:00,CUST1085,Checking,Deposit,27561.56,8520.79,76.93,52.01,,5
INV11135,2022-02-17 07:00:00,CUST1088,Credit,Interest,32291.5,49375.03,84.05,255.64,South,4
INV11181,2022-02-19 05:00:00,CUST1067,Savings,Interest,49134.18,49512.34,76.98,38.45,,5
INV11918,2022-03-21 22:00:00,CUST1068,Credit,Interest,48922.44,69947.83,29.0,233.21,West,1
INV10807,2022-02-03 15:00:00,CUST1020,Credit,Deposit,47956.02,9052.41,256.61,253.86,West,4
INV11468,2022-03-03 04:00:00,CUST1026,Savings,,17028.65,38320.62,132.13,249.32,North,
INV12737,2022-04-25 01:00:00,CUST1090,,,21903.82,56796.83,236.78,253.86,West,2
INV11430,2022-03-01 14:00:00,CUST1080,Investment,Deposit,5730.76,14820.54,30.83,50.31,,2
INV10694,2022-01-29 22:00:00,CUST1038,Savings,Deposit,4485.11,86512.9,216.29,224.3,,3
INV11350,2022-02-26 06:00:00,CUST1054,Credit,Fee,502.24,22218.85,294.24,170.51,South,2
INV11235,2022-02-21 11:00:00,CUST1067,Credit,,8578.2,26129.54,90.12,294.37,South,3
INV11017,2022-02-12 09:00:00,CUST1021,Savings,,19264.28,14617.11,357.55,275.22,,1
INV11156,2022-02-18 04:00:00,CUST1052,Savings,Fee,37460.4,99933.06,12.76,136.64,,4
INV11716,2022-03-13 12:00:00,CUST1016,Savings,Withdrawal,2322.45,80836.01,329.86,217.47,,2
INV12311,2022-04-07 07:00:00,CUST1000,,Deposit,40400.2,2723.06,427.62,197.9,West,2
INV12476,2022-04-14 04:00:00,CUST1009,Credit,Interest,27734.3,25726.39,21.47,66.19,West,
INV10524,2022-01-22 20:00:00,CUST1022,,Deposit,48405.93,36559.22,58.44,182.12,West,5
INV10504,2022-01-22 00:00:00,CUST1085,Investment,Interest,27436.23,29228.61,197.43,221.11,South,2
INV11126,2022-02-16 22:00:00,CUST1034,,Deposit,36502.36,79927.43,237.03,268.59,,
INV12715,2022-04-24 03:00:00,CUST1016,Checking,Deposit,46233.89,18956.97,339.23,207.58,East,1
INV12707,2022-04-23 19:00:00,CUST1061,Checking,,18768.57,66600.81,173.88,289.93,,1
INV12448,2022-04-13 00:00:00,CUST1099,Checking,Fee,10956.32,80329.15,86.22,294.98,,1
INV12949,2022-05-03 21:00:00,CUST1007,Checking,Deposit,5911.54,93185.12,177.66,38.9,West,1
INV10163,2022-01-07 19:00:00,CUST1093,Savings,,35211.74,73467.02,262.63,152.11,,4
INV10406,2022-01-17 22:00:00,CUST1008,,Deposit,24598.47,68333.53,234.55,129.65,North,
INV11267,2022-02-22 19:00:00,CUST1052,Savings,Interest,22366.21,30092.52,161.86,181.37,,
INV12947,2022-05-03 19:00:00,CUST1038,Investment,Withdrawal,17964.5,43565.58,339.82,204.52,West,5
INV12657,2022-04-21 17:00:00,CUST1097,Investment,Interest,4002.02,56836.86,318.99,60.18,North,5
INV12259,2022-04-05 03:00:00,CUST1089,Investment,Withdrawal,8419.86,43165.1,203.04,204.35,South,
INV12138,2022-03-31 02:00:00,CUST1098,Checking,Fee,46014.42,90244.37,263.26,263.19,,2
INV12160,2022-04-01 00:00:00,CUST1016,Savings,Deposit,7699.76,15540.94,465.8,118.68,South,1
INV11502,2022-03-04 14:00:00,CUST1098,Checking,Withdrawal,48932.92,42799.54,78.9,276.24,West,1
INV10134,2022-01-06 14:00:00,CUST1087,,Fee,42755.37,4441.28,445.79,149.18,North,4
INV11559,2022-03-06 23:00:00,CUST1079,Credit,Withdrawal,32464.95,86692.18,280.23,138.22,North,
INV10246,2022-01-11 06:00:00,CUST1068,Savings,Withdrawal,48448.7,77016.35,43.61,122.74,North,3
INV10887,2022-02-06 23:00:00,CUST1016,Credit,Interest,15634.06,33620.54,367.81,289.34,South,
INV10574,2022-01-24 22:00:00,CUST1092,Credit,Deposit,17057.6,6027.89,450.73,79.94,East,1
INV12265,2022-04-05 09:00:00,CUST1025,Savings,Interest,37988.47,15220.96,74.61,153.12,North,1
INV10232,2022-01-10 16:00:00,CUST1001,,Interest,35547.61,91375.59,372.32,38.42,West,4
INV12195,2022-04-02 11:00:00,CUST1027,Savings,,9793.43,85671.53,349.29,27.59,North,4
INV11328,2022-02-25 08:00:00,CUST1028,,Interest,5122.19,94246.05,207.9,279.71,North,5
INV12591,2022-04-18 23:00:00,CUST1072,,Withdrawal,24681.61,32862.16,268.7,252.68,,3
INV10215,2022-01-09 23:00:00,CUST1051,Credit,Fee,32707.34,56820.92,273.5,295.83,South,5
INV11007,2022-02-11 23:00:00,CUST1051,Savings,,5490.72,99685.2,222.7,142.39,,3
INV12490,2022-04-14 18:00:00,CUST1038,Credit,Interest,8106.74,86195.34,198.3,1.02,South,1
INV11151,2022-02-17 23:00:00,CUST1024,Investment,Fee,21508.47,20585.0,487.34,16.61,West,3
INV11442,2022-03-02 02:00:00,CUST1024,Credit,Interest,6318.49,4856.76,202.26,111.25,South,3
INV10978,2022-02-10 18:00:00,CUST1014,Savings,Interest,29123.95,81129.49,488.93,122.09,West,2
INV10055,2022-01-03 07:00:00,CUST1008,,Interest,25571.84,82281.36,378.99,136.01,South,
INV12723,2022-04-24 11:00:00,CUST1062,Investment,Fee,7442.14,30459.7,163.63,210.56,North,1
INV10338,2022-01-15 02:00:00,CUST1047,Investment,Interest,13646.97,51251.96,70.16,56.68,South,3
INV12820,2022-04-28 12:00:00,CUST1098,,Fee,30209.74,19418.52,395.08,166.47,North,5
INV10387,2022-01-17 03:00:00,CUST1066,Savings,Withdrawal,49808.22,40858.64,347.93,136.87,East,
INV11707,2022-03-13 03:00:00,CUST1048,Savings,Interest,45394.56,44681.6,445.79,205.6,North,1
INV10601,2022-01-26 01:00:00,CUST1095,Investment,Deposit,30345.26,55513.9,411.2,81.16,East,3
INV10943,2022-02-09 07:00:00,CUST1046,,Deposit,7829.78,73090.63,14.63,154.66,South,3
INV12275,2022-04-05 19:00:00,CUST1000,Credit,Interest,32119.56,68511.89,6.2,104.84,South,3
INV11843,2022-03-18 19:00:00,CUST1036,Savings,,12857.02,31756.87,95.36,278.08,West,4
INV12060,2022-03-27 20:00:00,CUST1059,Savings,,16964.83,19607.81,33.13,49.28,South,1
INV12270,2022-04-05 14:00:00,CUST1071,Savings,Interest,35100.34,96783.24,483.13,35.6,North,
INV11844,2022-03-18 20:00:00,CUST1092,Credit,Fee,33211.0,33619.22,14.63,270.96,North,1
INV10253,2022-01-11 13:00:00,CUST1072,,Interest,20722.21,30442.94,276.5,295.02,,
INV10668,2022-01-28 20:00:00,CUST1026,Credit,Withdrawal,28992.53,34708.64,28.71,184.08,West,2
INV10705,2022-01-30 09:00:00,CUST1000,Savings,,22198.36,27546.15,155.95,222.77,West,2
INV11312,2022-02-24 16:00:00,CUST1091,Savings,Interest,38830.11,9436.05,119.72,257.28,West,
INV10562,2022-01-24 10:00:00,CUST1043,,,38182.52,60412.3,162.87,215.02,South,4
INV10016,2022-01-01 16:00:00,CUST1001,Checking,Fee,560.56,84218.22,36.54,198.4,South,3
INV12693,2022-04-23 05:00:00,CUST1001,Checking,Fee,29835.56,12127.96,115.76,208.48,South,1
INV11643,2022-03-10 11:00:00,CUST1055,Savings,Withdrawal,26395.09,32073.53,435.42,244.27,South,2
INV10760,2022-02-01 16:00:00,CUST1049,,Deposit,42694.76,91043.6,277.94,240.39,East,3
INV10926,2022-02-08 14:00:00,CUST1060,Credit,,2322.63,48557.03,155.72,279.46,North,5
INV11032,2022-02-13 00:00:00,CUST1030,Checking,Deposit,696.52,17552.49,449.37,33.55,,5
INV12203,2022-04-02 19:00:00,CUST1027,Credit,Deposit,36751.8,24364.34,212.32,180.34,,4
INV12564,2022-04-17 20:00:00,CUST1029,Savings,Fee,44664.4,64678.41,54.26,5.28,West,3
INV10234,2022-01-10 18:00:00,CUST1043,Credit,Deposit,39530.47,56958.18,274.9,33.83,West,5
INV11091,2022-02-15 11:00:00,CUST1062,Credit,Deposit,12388.38,16682.85,313.27,230.3,West,3
INV10789,2022-02-02 21:00:00,CUST1064,Investment,Withdrawal,11269.74,76679.07,499.83,18.94,East,4
INV12082,2022-03-28 18:00:00,CUST1069,Checking,Interest,24185.61,67348.76,162.79,115.05,,1
INV10901,2022-02-07 13:00:00,CUST1054,,Fee,2539.34,21296.82,65.29,166.13,,5
INV11683,2022-03-12 03:00:00,CUST1076,Credit,Deposit,40362.48,44916.46,371.4,214.67,East,3
INV10814,2022-02-03 22:00:00,CUST1004,Investment,Interest,13619.3,4408.47,92.63,241.29,,4
INV12100,2022-03-29 12:00:00,CUST1006,Credit,,4331.42,22277.3,456.03,31.28,East,4
INV11099,2022-02-15 19:00:00,CUST1034,Investment,,18131.86,94891.5,286.13,232.29,,4
INV11125,2022-02-16 21:00:00,CUST1029,Credit,Withdrawal,11836.03,40228.89,168.71,75.93,North,1
INV12788,2022-04-27 04:00:00,CUST1009,,,27277.38,70570.35,195.29,99.09,South,4
INV10422,2022-01-18 14:00:00,CUST1044,Investment,Interest,49206.1,67897.08,279.81,234.9,,5
INV10057,2022-01-03 09:00:00,CUST1052,Checking,Withdrawal,2502.73,18602.23,229.9,214.76,North,3
INV12370,2022-04-09 18:00:00,CUST1046,Checking,Fee,31255.09,5480.83,491.21,245.81,South,1
INV10424,2022-01-18 16:00:00,CUST1064,Credit,,38714.81,30812.51,239.05,239.1,East,3
INV12700,2022-04-23 12:00:00,CUST1086,Savings,Interest,32073.25,231.33,64.01,293.92,South,3
INV12791,2022-04-27 07:00:00,CUST1020,,Fee,1280.78,46874.94,394.7,82.79,,4
INV10936,2022-02-09 00:00:00,CUST1048,Checking,Interest,44524.57,31928.58,9.84,137.32,East,3
INV11625,2022-03-09 17:00:00,CUST1098,Checking,Deposit,8189.56,85095.18,163.63,212.61,North,1
INV12918,2022-05-02 14:00:00,CUST1091,Checking,Withdrawal,45671.51,9655.3,393.85,236.12,West,1
INV10547,2022-01-23 19:00:00,CUST1011,Investment,Withdrawal,20445.56,71374.39,134.37,11.39,South,4
INV12413,2022-04-11 13:00:00,CUST1060,Savings,Withdrawal,46956.07,20769.6,450.01,101.9,East,1
INV10126,2022-01-06 06:00:00,CUST1072,Checking,Deposit,35962.79,40933.23,158.51,74.93,South,1
INV12721,2022-04-24 09:00:00,CUST1049,Savings,Interest,34824.93,37621.33,484.88,62.43,North,2
INV10440,2022-01-19 08:00:00,CUST1057,Credit,Fee,25431.29,25839.94,461.27,59.57,,2
INV10270,2022-01-12 06:00:00,CUST1032,Credit,Withdrawal,43871.59,22077.95,161.22,249.23,East,
INV11431,2022-03-01 15:00:00,CUST1073,Savings,Interest,15278.58,16080.3,346.68,285.85,East,5
INV10676,2022-01-29 04:00:00,CUST1064,Savings,Withdrawal,9166.64,80953.35,85.45,29.49,West,1
INV12385,2022-04-10 09:00:00,CUST1051,,Deposit,26139.46,11955.38,264.62,173.55,North,
INV10407,2022-01-17 23:00:00,CUST1042,Credit,Interest,39216.15,64388.06,290.09,160.62,West,5
INV11160,2022-02-18 08:00:00,CUST1069,,Fee,782.22,24837.13,334.29,116.33,,3
INV12598,2022-04-19 06:00:00,CUST1025,Investment,Fee,45210.52,37567.93,187.34,110.71,South,3
INV10205,2022-01-09 13:00:00,CUST1043,Investment,,43302.5,54367.69,446.42,161.12,West,
INV11895,2022-03-20 23:00:00,CUST1028,,,16471.97,85565.57,159.09,224.3,,3
INV11648,2022-03-10 16:00:00,CUST1004,,Fee,31312.44,75271.95,444.9,279.46,South,1
INV11972,2022-03-24 04:00:00,CUST1001,Checking,Withdrawal,15478.53,9902.08,443.33,161.29,East,
INV10578,2022-01-25 02:00:00,CUST1033,Checking,Withdrawal,32142.4,35466.56,109.04,181.37,East,
INV11368,2022-02-27 00:00:00,CUST1066,Credit,Fee,44649.3,38150.42,234.55,225.33,East,1
INV10297,2022-01-13 09:00:00,CUST1098,Credit,Withdrawal,30337.01,49040.39,336.2,172.89,South,3
INV12328,2022-04-08 00:00:00,CUST1048,Investment,Interest,20858.49,2510.86,307.0,7.29,West,3
INV11861,2022-03-19 13:00:00,CUST1081,Investment,,16446.8,94798.94,345.87,32.27,,5
INV12425,2022-04-12 01:00:00,CUST1012,Checking,Fee,26701.08,58777.08,445.93,215.78,West,
INV10707,2022-01-30 11:00:00,CUST1076,Investment,Withdrawal,32660.31,74599.26,95.39,298.4,North,
INV11514,2022-03-05 02:00:00,CUST1098,Credit,Fee,235.18,39449.08,404.75,120.73,East,4
INV10225,2022-01-10 09:00:00,CUST1091,Checking,,29653.21,19971.84,427.27,148.03,North,3
INV11454,2022-03-02 14:00:00,CUST1017,Investment,Deposit,30971.22,41743.24,99.04,121.42,East,5
INV12827,2022-04-28 19:00:00,CUST1030,Savings,Withdrawal,39329.32,62627.43,285.92,217.94,East,3
INV12943,2022-05-03 15:00:00,CUST1018,Savings,Interest,46533.82,24809.73,144.86,244.84,South,
INV12118,2022-03-30 06:00:00,CUST1050,Savings,Interest,39000.22,83925.24,59.86,43.85,North,1
INV11390,2022-02-27 22:00:00,CUST1084,Savings,Withdrawal,48115.41,41047.42,375.92,283.05,East,3
INV12398,2022-04-10 22:00:00,CUST1003,,Withdrawal,2100.66,89568.76,171.91,182.02,East,3
INV11602,2022-03-08 18:00:00,CUST1059,Checking,,8601.97,13151.82,489.57,173.08,West,4
